id,name,ra_deg,dec_deg,mag
108759,,330.46936672,-77.66252854,6.39
108797,,330.6093551,-16.96483342,6.39
109647,,333.18289491,-4.72059382,6.39
110091,,334.51790289,-0.23752268,6.39
111200,,337.92199244,-10.90546457,6.39
111539,,338.9534264,-17.46031368,6.39
112170,,340.76798825,47.16876137,6.39
113131,,343.64840834,16.94185315,6.39
114005,,346.32338622,1.30717903,6.39
115218,,350.0598757,61.97014046,6.39
116060,,352.75478141,-6.28800944,6.39
116146,,352.98983817,-1.08592434,6.39
2213,,6.99366564,19.51408099,6.4
2937,,9.32573293,-54.3938098,6.4
4709,,15.12861453,70.98300424,6.4
5485,,17.54982773,-8.90603998,6.4
5688,,18.29090532,61.70620371,6.4
9521,,30.61781113,-29.66566527,6.4
10050,,32.34594705,17.22464882,6.4
11020,,35.48098509,57.2429201,6.4
12272,,39.50292393,7.6953766,6.4
12784,,41.07954256,17.76401488,6.4
15323,,49.41715145,31.12718548,6.4
15585,,50.18823634,-26.60656152,6.4
15655,,50.38927921,-47.77662913,6.4
16924,,54.44924357,15.43062339,6.4
17328,,55.63620779,-85.26202284,6.4
21525,,69.33020095,-41.87306444,6.4
22720,,73.29081329,52.84118516,6.4
24114,,77.68580376,-25.91052699,6.4
24925,,80.11003844,-5.36751687,6.4
26263,,83.89960025,-3.25283754,6.4
26602,,84.81761707,-17.8494151,6.4
26781,,85.33736027,29.48748098,6.4
27777,,88.16527675,39.57472245,6.4
29913,,94.46557314,-52.73303375,6.4
30608,,96.4951186,-7.89497456,6.4
33650,,104.86639602,25.91418673,6.4
34250,,106.50504379,59.80185721,6.4
35725,,110.5558717,38.99603466,6.4
36740,,113.35345342,37.18788282,6.4
36986,,114.030921,-22.16047711,6.4
37289,,114.85081931,-16.84725474,6.4
37530,,115.54259877,-58.63093533,6.4
37723,,116.05860871,12.86011602,6.4
39625,,121.45683895,-0.57332266,6.4
40220,,123.21482669,-37.92446687,6.4
41011,,125.53959122,74.82025381,6.4
42071,,128.62386686,-27.09819859,6.4
45614,,139.46401667,11.50115104,6.4
45754,,139.94976336,-34.10331577,6.4
45888,,140.34837898,45.37014999,6.4
47249,,144.46475673,-9.42446525,6.4
47422,,144.93812076,-62.94296853,6.4
49619,,151.89887481,-48.26083007,6.4
52877,,162.20776058,65.13247352,6.4
53411,,163.86354781,-43.02054885,6.4
54319,,166.68338781,17.73742595,6.4
54721,,168.04539839,68.27185385,6.4
56170,,172.72142828,47.92910067,6.4
56830,,174.75175926,-24.72050905,6.4
59352,,182.63184055,16.80927624,6.4
61557,,189.19435821,-50.33537121,6.4
65621,,201.81114289,-40.16269074,6.4
65835,,202.42841193,-23.28135784,6.4
67261,,206.79529414,-62.58970553,6.4
69655,,213.83886209,-53.50992981,6.4
70809,,217.21636257,-47.99203907,6.4
71857,,220.47600319,21.12368832,6.4
73966,,226.73322523,-52.02974968,6.4
76165,,233.35122534,-40.49069892,6.4
78360,,239.97974391,-78.02709871,6.4
78710,,241.02584141,-59.17617237,6.4
79530,,243.4396004,-24.42204574,6.4
79787,,244.24577701,-53.69595914,6.4
79788,,244.24667464,-20.10407073,6.4
81691,,250.31975652,1.24548334,6.4
82898,,254.10548137,65.03904488,6.4
83269,,255.27927895,-56.55501465,6.4
86130,,264.03375242,28.18501951,6.4
86725,,265.82377433,-27.88397195,6.4
88815,,271.95156071,-64.55003748,6.4
90981,,278.37268558,-58.70853166,6.4
91677,,280.42691728,-14.56424178,6.4
92040,,281.40858706,79.94250866,6.4
94913,,289.7122248,0.33900138,6.4
95340,,290.94553232,20.26435487,6.4
101641,,309.03467615,25.88261861,6.4
105228,,319.72633611,-28.76565847,6.4
105425,,320.31917813,-49.93785461,6.4
107398,,326.3016704,52.26757875,6.4
110316,,335.1646592,50.98081544,6.4
112179,,340.80936458,-6.96291246,6.4
113189,,343.81196404,-36.38858056,6.4
116428,,353.88363333,-7.46447114,6.4
116962,,355.63086174,61.67939575,6.4
695,,2.13694986,63.20404897,6.41
2628,,8.33001511,70.98184763,6.41
2663,,8.43270424,-35.00082229,6.41
3649,,11.6769419,59.57454122,6.41
5240,,16.75030618,56.93523628,6.41
5477,,17.53073683,-57.69413983,6.41
7363,,23.71481184,-23.69971287,6.41
13789,,44.38593897,-38.1909517,6.41
14649,,47.33375029,20.76115147,6.41
15309,,49.38141844,65.65835007,6.41
16226,,52.26585232,3.2486866,6.41
16447,,52.95433039,49.40109538,6.41
16938,,54.50069342,42.58290278,6.41
19601,,63.00108195,-17.27460047,6.41
20856,,67.03948044,-41.95983905,6.41
25453,,81.66176734,6.86873694,6.41
25580,,82.00384487,33.76421211,6.41
25582,,82.00612814,1.29824815,6.41
26820,,85.41795123,-2.89651493,6.41
28596,,90.53881794,-60.09684953,6.41
30200,,95.29963245,29.54092745,6.41
30382,,95.8270415,3.76451254,6.41
33012,,103.18933679,-59.34128772,6.41
33591,,104.68210351,-30.99805276,6.41
37461,,115.34051593,-44.63217873,6.41
39172,,120.18390745,-2.88192476,6.41
42075,,128.63313216,-32.59839612,6.41
42951,,131.33652137,-2.60102981,6.41
43427,,132.68804465,18.83223974,6.41
43590,,133.1612556,-36.54533685,6.41
46058,,140.88272405,25.1828384,6.41
47231,,144.40634808,60.21376054,6.41
49223,,150.70592901,-62.15667622,6.41
51461,,157.66351149,-61.35650693,6.41
53798,,165.10659506,51.50214021,6.41
54745,,168.13553992,35.8144481,6.41
55350,,170.01734764,-71.99433341,6.41
58706,,180.61910492,-71.48900826,6.41
60525,,186.1117018,25.58242997,6.41
61208,,188.13705492,-21.21200466,6.41
62084,,190.86833524,-58.90274136,6.41
66521,,204.53178024,-58.41458137,6.41
69614,,213.72103315,3.33593802,6.41
70320,,215.81399394,-47.41695068,6.41
72846,,223.34734286,15.70511093,6.41
73953,,226.7045765,-16.48432063,6.41
77138,,236.24839094,-50.78540737,6.41
77350,,236.85682665,-40.19410649,6.41
77397,,237.0074688,31.73572158,6.41
79599,,243.62038964,-21.10756359,6.41
80247,,245.7353487,32.33303005,6.41
83114,,254.76072549,69.18634733,6.41
83365,,255.57121184,31.88406501,6.41
87042,,266.78039682,-38.11209711,6.41
87264,,267.47086372,-61.71465892,6.41
87624,,268.49222234,-34.83104228,6.41
88429,,270.81068909,19.61315807,6.41
90163,,275.98864382,38.73917674,6.41
90858,,278.02867924,3.65959509,6.41
91675,,280.42210755,31.61759677,6.41
100672,,306.17397508,1.36861212,6.41
101011,,307.18160334,-15.74149651,6.41
101570,,308.77641961,-71.18880857,6.41
102585,,311.83652247,45.57998871,6.41
103168,,313.52740209,-27.92519765,6.41
104041,,316.17346969,2.94226021,6.41
105079,,319.30642811,-13.27897414,6.41
106103,,322.39372478,6.58138694,6.41
106544,,323.67817151,1.82918895,6.41
108259,,328.98168177,-30.60587153,6.41
108364,,329.29621747,66.15615419,6.41
109272,,332.06785015,49.79700084,6.41
110311,,335.15102417,-57.50976173,6.41
111066,,337.5057797,-12.91511781,6.41
111072,,337.52719268,49.35648561,6.41
111247,,338.07786312,54.03699711,6.41
114163,,346.79352112,59.72739838,6.41
114725,,348.59050295,29.77185,6.41
115245,,350.14390747,62.21326651,6.41
116119,,352.92937294,28.40352227,6.41
116187,,353.12096374,23.84367517,6.41
117430,,357.16262779,64.87648481,6.41
6717,,21.61382606,-0.3989861,6.42
6794,,21.86110539,41.10109784,6.42
8664,,27.90749014,-6.87411986,6.42
9094,,29.29093654,-10.24183649,6.42
14719,,47.5367829,27.81988947,6.42
16516,,53.1624038,44.85577508,6.42
16531,,53.2144352,-61.01698766,6.42
20558,,66.06030427,12.158041,6.42
22534,,72.73574565,-53.45990399,6.42
22938,,74.0376021,7.90480028,6.42
23551,,75.96718238,-14.37023813,6.42
24193,,77.9096236,29.90363622,6.42
24607,,79.17102659,1.94734447,6.42
26079,,83.43457243,-54.9023146,6.42
26616,,84.86294295,21.76300696,6.42
28385,,89.94095455,55.32107237,6.42
28951,,91.66333712,63.45381713,6.42
30627,,96.54001992,-3.51584922,6.42
32918,,102.88568011,-48.29272906,6.42
35080,,108.83088379,-0.16129299,6.42
35707,,110.50853709,-8.97941188,6.42
36351,,112.2194221,46.31477733,6.42
37666,,115.92888042,-38.20191748,6.42
38196,,117.38465527,12.8142954,6.42
38945,,119.52459597,7.21355485,6.42
40063,,122.75702941,-37.29238656,6.42
40639,,124.44230214,-36.06759473,6.42
40675,,124.56013945,15.67793154,6.42
41060,,125.68357766,60.63124111,6.42
41564,,127.12149299,-2.51710024,6.42
42549,,130.09212013,19.66997035,6.42
42775,,130.73752724,-35.94334976,6.42
43215,,132.06097234,-28.63877951,6.42
43246,,132.15617274,-1.04483247,6.42
43673,,133.46151651,-40.44755087,6.42
45764,,139.98243737,74.01675676,6.42
48351,,147.84037715,-6.18205868,6.42
49092,,150.30006153,-56.09656162,6.42
49343,,151.09746649,-39.97585933,6.42
50067,,153.3383312,-61.65883585,6.42
50509,,154.74487172,46.7608552,6.42
50516,,154.75309046,24.71212042,6.42
51248,,157.01587881,48.78704437,6.42
51265,,157.07617385,-63.16457309,6.42
51327,,157.26529712,-65.17633489,6.42
52032,,159.46782433,34.07861018,6.42
52929,,162.37007598,63.81000057,6.42
55003,,168.92818077,-57.35586929,6.42
57939,,178.23256802,37.73280827,6.42
58369,,179.53020284,32.2740587,6.42
58436,,179.72663478,-25.90880286,6.42
62443,,191.96423902,3.57272118,6.42
62904,,193.38416881,19.48149121,6.42
65754,,202.1908188,50.71875065,6.42
65796,,202.31225262,-1.3642843,6.42
67104,,206.30611605,10.32541423,6.42
67199,,206.56058716,-54.68331282,6.42
68224,,209.49523972,-25.99808989,6.42
69340,,212.88032541,1.36232319,6.42
70038,,214.971891,-6.74610982,6.42
70418,,216.0924058,-82.84822332,6.42
78476,,240.29466406,-63.77652924,6.42
81231,,248.8595556,17.05734541,6.42
84332,,258.61523157,-39.76664573,6.42
85019,,260.65793288,-35.91093287,6.42
85391,,261.73043254,-25.94339733,6.42
85450,,261.93362195,8.44214144,6.42
85826,,263.06199676,11.93000748,6.42
88172,,270.11522556,19.50578365,6.42
88876,,272.1607778,-21.44955654,6.42
90971,,278.34709587,8.26827334,6.42
94770,,289.25219158,-65.2276441,6.42
95239,,290.65699853,-51.2312628,6.42
96919,,295.51722804,55.46331472,6.42
97485,,297.21083513,33.43729726,6.42
101489,,308.49967349,4.89868547,6.42
101552,,308.69742531,-30.47341857,6.42
102901,,312.69647274,-32.05445023,6.42
102993,,313.00162315,32.84891554,6.42
105091,,319.32830925,58.61149119,6.42
106064,,322.24967811,17.90590802,6.42
106320,,323.01192811,-84.80999675,6.42
106564,,323.72080115,-29.69608094,6.42
110478,,335.68409136,-45.94791727,6.42
111601,,339.15140974,11.69662147,6.42
113904,,346.0033129,6.61632017,6.42
34,,0.09946973,26.91823821,6.43
635,,1.93373158,-2.54868621,6.43
1269,,3.97863172,61.00019736,6.43
1821,,5.76813086,-15.94261714,6.43
2889,,9.15663761,-65.12442483,6.43
2954,,9.37682692,3.13549746,6.43
3056,,9.70310992,-25.10776606,6.43
6789,,21.84712814,-22.33802701,6.43
7443,,23.96083226,-39.94700724,6.43
7597,,24.46688941,-3.44065222,6.43
8957,,28.83206122,-60.31238593,6.43
9655,,31.05181354,-11.85976239,6.43
10379,,33.42338097,58.56058745,6.43
10396,,33.47313991,-9.06468041,6.43
16712,,53.75431434,60.04137677,6.43
17588,,56.51203181,24.5280059,6.43
19509,,62.69118936,-35.27372401,6.43
22737,,73.37703998,-66.67543873,6.43
24003,,77.40257498,69.63955569,6.43
24960,,80.18226466,2.54473026,6.43
26515,,84.57258718,-50.64104142,6.43
29525,,93.30190191,10.62786588,6.43
30741,,96.89798668,32.56311006,6.43
31850,,99.88112691,24.59994297,6.43
32322,,101.21648345,-27.34238072,6.43
34608,,107.52828376,21.24813537,6.43
35751,,110.61790366,0.70095228,6.43
37375,,115.08758062,-11.75251794,6.43
38316,,117.75034183,-24.52848631,6.43
40474,,123.96049771,60.3805832,6.43
40656,,124.49275494,-30.00370618,6.43
41547,,127.08241484,-8.81618099,6.43
43209,,132.03661085,-42.46346345,6.43
43623,,133.27227715,-16.95234812,6.43
44565,,136.19998116,-57.85262854,6.43
46810,,143.07685571,-28.62787596,6.43
46874,,143.28213125,-39.12916862,6.43
48839,,149.4329085,-1.94177088,6.43
49329,,151.03531426,3.20128263,6.43
49929,,152.90911694,13.35520406,6.43
51984,,159.3171827,-53.85526528,6.43
52537,,161.13508599,-70.85525541,6.43
54703,,167.99107396,-26.80615228,6.43
55485,,170.45563074,57.07484314,6.43
55497,,170.48794976,-77.60834843,6.43
56500,,173.74554486,-4.36118013,6.43
62081,,190.85934803,-40.17781019,6.43
62448,,191.97363562,-24.85174736,6.43
62653,,192.57179055,22.86356935,6.43
63822,,196.20742517,73.02495241,6.43
63883,,196.37844611,-52.115682,6.43
64108,,197.08550598,-78.44596983,6.43
64779,,199.134702,19.78521744,6.43
66923,,205.72767233,-50.79019786,6.43
67483,,207.43743518,36.63276425,6.43
67537,,207.58080185,-39.90083381,6.43
67620,,207.83625055,-24.38977243,6.43
68956,,211.73534316,74.59375041,6.43
69011,,211.92015867,-48.70395858,6.43
70451,,216.17017995,-44.31103431,6.43
72217,,221.54548169,-21.17571461,6.43
75790,,232.2445393,-28.86681151,6.43
79164,,242.35836422,55.82891851,6.43
79203,,242.48046789,-18.34045197,6.43
81198,,248.78238513,-45.24421531,6.43
83321,,255.44317436,-51.13091716,6.43
84780,,259.94370698,2.13948284,6.43
85688,,262.66753462,38.88217133,6.43
85786,,262.94735241,-33.70308126,6.43
87427,,267.99360355,15.32627417,6.43
89347,,273.46758969,2.39349229,6.43
90476,,276.92538623,59.54901845,6.43
91533,,280.00805744,30.84938758,6.43
93210,,284.80121716,39.2173241,6.43
96503,,294.29007444,29.33371247,6.43
96856,,295.31103737,22.45278133,6.43
97144,,296.17197869,8.72658032,6.43
99158,,301.9597506,9.39976375,6.43
101133,,307.49947843,45.92819432,6.43
102040,,310.18777967,19.93477741,6.43
105193,,319.635144,61.18440127,6.43
106306,,322.95894197,23.84516195,6.43
106363,,323.13841001,-24.59043287,6.43
106419,,323.32342232,-52.73773902,6.43
107297,,325.99216944,22.81539445,6.43
108133,,328.61059995,80.30859438,6.43
109408,,332.49091875,-48.10750848,6.43
111138,,337.72394611,-26.07356883,6.43
111278,,338.14740682,20.2299448,6.43
112144,,340.73103152,37.80274748,6.43
112300,,341.20468265,52.51719217,6.43
113445,,344.64519627,9.35721774,6.43
113750,,345.54715241,44.57290212,6.43
113852,,345.83887885,58.56387586,6.43
113994,,346.27665583,16.56334967,6.43
114371,,347.45638262,-14.5105363,6.43
114550,,348.05179488,-80.91267194,6.43
115709,,351.64765987,-21.74083208,6.43
115907,,352.25331359,-44.49803575,6.43
116941,,355.56117891,44.99175706,6.43
2178,,6.87922939,16.02545897,6.44
2237,,7.0882067,-20.33477667,6.44
4164,,13.30164021,-24.77697293,6.44
4475,,14.33138601,61.42193312,6.44
5042,,16.13586737,-33.53278805,6.44
5315,,16.99825172,1.99409389,6.44
5743,,18.4382284,7.57837574,6.44
6140,,19.69589864,37.38630238,6.44
6714,,21.59817582,20.07090163,6.44
7362,,23.71379541,-3.52380859,6.44
8641,,27.85977105,-39.83587507,6.44
8688,,27.94204315,-15.64748397,6.44
8847,,28.45193321,55.59767097,6.44
9706,,31.21246935,7.73566461,6.44
10830,,34.84485604,48.95528736,6.44
13257,,42.64707607,36.94864201,6.44
15282,,49.2976927,40.48305429,6.44
17759,,57.02732709,24.98848495,6.44
20661,,66.40522319,15.94108006,6.44
25368,,81.40207153,-1.49129225,6.44
25973,,83.14033281,57.22161686,6.44
26592,,84.7863353,41.358853,6.44
28138,,89.20418412,-31.97627815,6.44
29788,,94.07848864,-59.21273358,6.44
30988,,97.54922429,-19.21483605,6.44
31241,,98.29266641,-38.62514452,6.44
31385,,98.69303336,7.57249971,6.44
31650,,99.36371266,24.59084471,6.44
33909,,105.56449056,-43.40386918,6.44
34066,,105.98941087,-10.12376711,6.44
36779,,113.46469859,51.31420147,6.44
38963,,119.58946876,-51.44857837,6.44
40007,,122.55464962,25.84455571,6.44
40433,,123.84695805,-50.44920558,6.44
40787,,124.87299244,-34.59014713,6.44
41306,,126.41403707,-17.43940312,6.44
41644,,127.37424503,-54.211802,6.44
42123,,128.80200479,-39.97055528,6.44
44717,,136.67982863,59.34455497,6.44
48029,,146.85831194,11.56817726,6.44
53157,,163.13380917,52.50373112,6.44
53811,,165.15138517,-53.11186852,6.44
54030,,165.81702176,-31.96078529,6.44
54038,,165.86402783,70.03082091,6.44
54380,,166.89227103,-48.64003833,6.44
55164,,169.41201062,-34.73730711,6.44
55953,,171.99443796,-35.32884907,6.44
57001,,175.28584703,-29.19682236,6.44
58810,,180.93557093,-74.21408634,6.44
60066,,184.75846987,26.00837126,6.44
63297,,194.57864526,64.92550428,6.44
63849,,196.27790912,-47.11682708,6.44
65381,,200.98793854,-20.92453837,6.44
65417,,201.12724147,12.43174526,6.44
67036,,206.06678409,-51.01240595,6.44
69727,,214.08919485,-6.62151816,6.44
72135,,221.32852492,-51.31489117,6.44
72670,,222.8753033,-77.17594571,6.44
74336,,227.8950643,-45.27749513,6.44
74775,,229.2294913,-46.20229188,6.44
75587,,231.63405177,54.02032734,6.44
75818,,232.33040184,-38.63482699,6.44
80809,,247.52532738,48.96122756,6.44
81499,,249.69885606,-8.61858536,6.44
83834,,257.00290075,31.20623662,6.44
85235,,261.25375612,67.30669599,6.44
85307,,261.49100049,-1.65190384,6.44
86716,,265.77860253,-33.05127544,6.44
87224,,267.3293655,1.96122606,6.44
93371,,285.26792264,-37.06150446,6.44
93443,,285.4559296,22.26437745,6.44
94054,,287.21777649,-55.72014436,6.44
94130,,287.41566407,-39.82718505,6.44
95370,,291.02521109,36.45190293,6.44
96546,,294.42008887,35.0225612,6.44
97454,,297.12714544,10.69411398,6.44
97569,,297.47257971,-66.813093,6.44
98253,,299.48382616,42.26079538,6.44
98785,,300.93472579,-22.59565192,6.44
99894,,304.02511695,4.58091965,6.44
100714,,306.27084638,59.60012111,6.44
100876,,306.80912244,20.47650539,6.44
103154,,313.49321699,-6.88940714,6.44
104481,,317.49273258,2.94359966,6.44
107445,,326.43519586,35.85728391,6.44
109412,,332.50055511,-28.29249314,6.44
110504,,335.77924734,55.96323584,6.44
113705,,345.43150931,3.5310382,6.44
114096,,346.6321134,19.91084131,6.44
114981,,349.31912592,45.16431817,6.44
116465,,353.98308975,24.56098741,6.44
116991,,355.77094888,51.93934472,6.44
117510,,357.45670537,-25.3312897,6.44
2846,,9.01331466,-14.97289122,6.45
8143,,26.18195961,-6.76617551,6.45
9685,,31.14600838,-54.88162897,6.45
10623,,34.18862841,83.56151865,6.45
10795,,34.74149127,23.16783614,6.45
11212,,36.08373505,-25.84749833,6.45
11427,,36.84818295,10.19881767,6.45
11474,,36.99970001,1.96088039,6.45
13036,,41.87980947,44.27221537,6.45
13176,,42.36219739,37.32641914,6.45
16587,,53.38412463,58.7653511,6.45
17436,,56.02650052,-40.66008603,6.45
17558,,56.40463454,38.6762189,6.45
19590,,62.9837506,-8.83750229,6.45
19725,,63.40894148,-1.1497257,6.45
20360,,65.40629627,-6.28413788,6.45
21666,,69.76787044,-51.67279617,6.45
23419,,75.50011262,1.60884108,6.45
24560,,79.04399535,-11.35256415,6.45
25192,,80.84525767,28.93683899,6.45
26104,,83.51033175,-7.02365188,6.45
26571,,84.73901439,26.61809415,6.45
29509,,93.2481935,6.01628978,6.45
30480,,96.11071103,-63.42864724,6.45
31359,,98.63665152,55.35302921,6.45
32019,,100.33707287,28.19664431,6.45
32477,,101.67373429,-54.69506225,6.45
35326,,109.45005353,-26.79755949,6.45
35548,,110.02849829,15.14297247,6.45
38292,,117.67715212,-44.57997832,6.45
38686,,118.80777774,-30.91771061,6.45
39198,,120.26436586,-6.41908231,6.45
40397,,123.71352105,-46.48591091,6.45
40559,,124.22484099,84.05768861,6.45
40749,,124.77332023,-48.19787583,6.45
42400,,129.68679697,-53.09043371,6.45
42981,,131.39516396,4.66456464,6.45
45543,,139.23772305,-11.10294324,6.45
46143,,141.15482482,-70.07577997,6.45
47242,,144.44142337,-3.17060829,6.45
47868,,146.34172832,-30.20276206,6.45
48324,,147.75821994,13.06625701,6.45
49642,,151.98598839,-62.22143545,6.45
50013,,153.15873787,-19.15280764,6.45
50606,,155.06199812,53.77926966,6.45
50887,,155.86805001,-0.9021621,6.45
52488,,160.96777327,-60.117788,6.45
53260,,163.38926255,-56.42051347,6.45
53387,,163.79824702,-20.66497238,6.45
